asap1_id,Region,Rain,Drought,Country,Continent,name1_shr,km2_tot,km2_crop,km2_range,aezmedian
956,Huila,12.0,0.0,Colombia,South America,Huila,20301.0,2746.0,6217.0,
957,Quindio,17.0,0.0,Colombia,South America,Quindio,1731.0,41.0,431.0,
958,,,,,,Orientale,505259.0,15434.0,767.0,314.0
959,Risaralda,15.0,0.0,Colombia,South America,Risaralda,4038.0,139.0,712.0,
960,Valle Del Cauca,11.0,0.0,Colombia,South America,Valle Del Cauca,21710.0,3259.0,5650.0,
961,Alajuela,22.0,0.0,Costa Rica,North America,Alajuela,9681.0,1116.0,1369.0,
962,Lekoumou,0.0,0.0,Congo,Africa,Lekoumou,21137.0,686.0,1368.0,314.0
963,Sucre,10.0,0.0,Colombia,South America,Sucre,10774.0,2506.0,5855.0,
964,Kouilou,2.0,6.0,Congo,Africa,Kouilou,13458.0,941.0,344.0,313.0
965,Cartago,19.0,0.0,Costa Rica,North America,Cartago,3038.0,92.0,367.0,
966,Guanacaste,3.0,0.0,Costa Rica,North America,Guanacaste,10228.0,1948.0,4372.0,
967,,,,,,Sud-Kivu,64258.0,5444.0,318.0,314.0
968,Jihomoravsky,22.0,2.0,Czech Republic,Europe,Jihomoravsky,15004.0,8737.0,2535.0,
969,Heredia,17.0,0.0,Costa Rica,North America,Heredia,2645.0,75.0,253.0,
970,Praha,24.0,4.0,Czech Republic,Europe,Praha,1124.0,466.0,162.0,
971,Severocesky,10.0,2.0,Czech Republic,Europe,Severocesky,7840.0,2983.0,3221.0,
972,Puntarenas,14.0,0.0,Costa Rica,North America,Puntarenas,11459.0,518.0,3036.0,
973,Limon,26.0,0.0,Costa Rica,North America,Limon,9069.0,117.0,541.0,
974,San Jose,11.0,1.0,Costa Rica,North America,San Jose,5006.0,302.0,1926.0,
975,Galapagos,0.0,0.0,Ecuador,South America,Galapagos,7459.0,139.0,2518.0,
976,Camaguey,11.0,1.0,Cuba,North America,Camaguey,15752.0,7643.0,2910.0,
977,Ciego De Avila,13.0,4.0,Cuba,North America,Ciego De Avila,6793.0,3184.0,623.0,
978,Imbabura,19.0,0.0,Ecuador,South America,Imbabura,4577.0,807.0,1421.0,
979,Severomoravsky,17.0,12.0,Czech Republic,Europe,Severomoravsky,11086.0,4350.0,3991.0,
980,Stredocesky,22.0,4.0,Czech Republic,Europe,Stredocesky,10375.0,6244.0,1769.0,
981,Vychodocesky,18.0,6.0,Czech Republic,Europe,Vychodocesky,11249.0,5895.0,3967.0,
982,Zapadocesky,4.0,9.0,Czech Republic,Europe,Zapadocesky,10838.0,3753.0,5515.0,
983,Cienfuegos,12.0,0.0,Cuba,North America,Cienfuegos,4022.0,2308.0,805.0,
984,Denguele,3.0,0.0,Côte d'Ivoire,Africa,Denguele,21190.0,5046.0,948.0,313.0
985,Guantanamo,11.0,3.0,Cuba,North America,Guantanamo,6391.0,1144.0,288.0,
986,Holguin,13.0,4.0,Cuba,North America,Holguin,9137.0,4569.0,395.0,
987,Granma,10.0,1.0,Cuba,North America,Granma,8422.0,4363.0,1052.0,
988,Las Tunas,9.0,4.0,Cuba,North America,Las Tunas,6572.0,4315.0,709.0,
989,Matanzas,8.0,0.0,Cuba,North America,Matanzas,11306.0,4099.0,1649.0,
990,Pinar Del Rio,16.0,0.0,Cuba,North America,Pinar Del Rio,11066.0,4548.0,1846.0,
991,El Oro,2.0,0.0,Ecuador,South America,El Oro,5516.0,1303.0,591.0,
992,Sancti Spiritus,13.0,0.0,Cuba,North America,Sancti Spiritus,6781.0,4047.0,1442.0,
993,Savanes,7.0,0.0,Côte d'Ivoire,Africa,Savanes,40112.0,17143.0,2901.0,313.0
994,Santiago De Cuba,8.0,0.0,Cuba,North America,Santiago De Cuba,6244.0,2155.0,200.0,
995,Bandama,8.0,2.0,Côte d'Ivoire,Africa,Bandama,28274.0,5926.0,4550.0,313.0
996,Villa Clara,12.0,0.0,Cuba,North America,Villa Clara,8229.0,5610.0,1789.0,
997,Kangwon-do,5.0,0.0,North Korea,Asia,Kangwon-do,11147.0,1389.0,109.0,
998,Jihocesky,16.0,8.0,Czech Republic,Europe,Jihocesky,11329.0,4750.0,5320.0,
999,Esmeraldas,16.0,5.0,Ecuador,South America,Esmeraldas,16022.0,2569.0,1058.0,
1000,Los Rios,10.0,0.0,Ecuador,South America,Los Rios,7204.0,3144.0,958.0,
1001,Kaesong-si,5.0,0.0,North Korea,Asia,Kaesong-si,1279.0,568.0,5.0,
1003,P'yongyang-si,7.0,0.0,North Korea,Asia,P'yongyang-si,2730.0,1455.0,8.0,
1004,Hamgyong-namdo,7.0,1.0,North Korea,Asia,Hamgyong-namdo,18677.0,2338.0,193.0,
1005,Hwanghae-namdo,11.0,0.0,North Korea,Asia,Hwanghae-namdo,8953.0,5541.0,74.0,
1006,P'yongan-namdo,7.0,0.0,North Korea,Asia,P'yongan-namdo,11619.0,3213.0,129.0,
1007,Yanggang-do,9.0,0.0,North Korea,Asia,Yanggang-do,13892.0,469.0,189.0,
1010,Manabi,10.0,4.0,Ecuador,South America,Manabi,18973.0,7194.0,1818.0,
1011,Morona Santiago,0.0,0.0,Ecuador,South America,Morona Santiago,24167.0,63.0,1316.0,
1012,Napo,10.0,0.0,Ecuador,South America,Napo,12513.0,193.0,1638.0,
1013,Orellana,8.0,0.0,Ecuador,South America,Orellana,21722.0,925.0,27.0,
1014,Pastaza,0.0,0.0,Ecuador,South America,Pastaza,29518.0,2.0,21.0,
1015,Chimborazo,23.0,0.0,Ecuador,South America,Chimborazo,6495.0,759.0,4157.0,
1017,Cotopaxi,5.0,0.0,Ecuador,South America,Cotopaxi,6105.0,1190.0,2503.0,
1018,Carchi,8.0,0.0,Ecuador,South America,Carchi,3491.0,772.0,705.0,
1019,Tungurahua,9.0,0.0,Ecuador,South America,Tungurahua,3382.0,548.0,1658.0,
1020,Bioko Sur,0.0,0.0,Equat. Guinea,Africa,Bioko Sur,1333.0,1.0,0.0,314.0
1021,Kientem,0.0,0.0,Equat. Guinea,Africa,Kientem,3252.0,0.0,113.0,314.0
1022,Centro Sur,0.0,0.0,Equat. Guinea,Africa,Centro Sur,8399.0,0.0,656.0,314.0
1023,Gash Barka,12.0,4.0,Eritrea,Africa,Gash Barka,33294.0,2268.0,19011.0,311.0
1024,Anseba,11.0,2.0,Eritrea,Africa,Anseba,20992.0,1281.0,5891.0,311.0
1025,Debub,8.0,4.0,Eritrea,Africa,Debub,9481.0,2191.0,1413.0,322.0
1026,Litoral,0.0,0.0,Equat. Guinea,Africa,Litoral,7266.0,0.0,1003.0,314.0
1027,Welenzas,0.0,0.0,Equat. Guinea,Africa,Welenzas,6098.0,0.0,134.0,314.0
1028,Debubawi K.B.,0.0,0.0,Eritrea,Africa,Debubawi K.B.,21217.0,0.0,1513.0,311.0
1029,Maekel,11.0,4.0,Eritrea,Africa,Maekel,1041.0,640.0,24.0,322.0
1030,Semenawi K.B.,3.0,0.0,Eritrea,Africa,Semenawi K.B.,33448.0,604.0,5615.0,311.0
1036,Orissa,10.0,3.0,India,Asia,Orissa,155391.0,98704.0,15293.0,
1038,Tripura,8.0,0.0,India,Asia,Tripura,10551.0,2446.0,321.0,
1039,Punjab,25.0,0.0,India,Asia,Punjab,50120.0,49173.0,59.0,
1040,Ogooue-Ivindo,0.0,0.0,Gabon,Africa,Ogooue-Ivindo,43636.0,40.0,18.0,314.0
1041,Haut-Ogooue,0.0,0.0,Gabon,Africa,Haut-Ogooue,33647.0,310.0,8300.0,314.0
1042,Moyen-Ogooue,0.0,0.0,Gabon,Africa,Moyen-Ogooue,16670.0,105.0,4.0,314.0
1043,Kakheti,18.0,2.0,Georgia,Europe,Kakheti,11424.0,1638.0,2996.0,
1044,Nyanga,7.0,6.0,Gabon,Africa,Nyanga,22397.0,366.0,663.0,313.0
1045,A.M. Kai Thraki,26.0,0.0,Greece,Europe,A.M. Kai Thraki,14051.0,5335.0,2521.0,
1046,Ngounie,0.0,0.0,Gabon,Africa,Ngounie,38523.0,304.0,0.0,314.0
1047,Ogooue-lolo,0.0,0.0,Gabon,Africa,Ogooue-lolo,29118.0,13.0,0.0,314.0
1048,Sachsen-Anhalt,21.0,6.0,Germany,Europe,Sachsen-Anhalt,20099.0,11365.0,6945.0,
1049,Ogooue-Maritime,0.0,0.0,Gabon,Africa,Ogooue-Maritime,23424.0,54.0,587.0,313.0
1050,Woleu-Ntem,0.0,0.0,Gabon,Africa,Woleu-Ntem,37400.0,196.0,0.0,314.0
1051,Bayern,6.0,5.0,Germany,Europe,Bayern,70765.0,24344.0,40123.0,
1052,Abkhazia ,8.0,1.0,Georgia,Europe,Abkhazia,8699.0,195.0,2252.0,
1053,Brandenburg,16.0,7.0,Germany,Europe,Brandenburg,29725.0,10962.0,12264.0,
1054,Adjara Aut. Rep.,12.0,8.0,Georgia,Europe,Adjara Aut. Rep.,2884.0,193.0,257.0,
1055,Hessen,20.0,1.0,Germany,Europe,Hessen,21108.0,5741.0,12006.0,
1056,Ashanti,9.0,0.0,Ghana,Africa,Ashanti,24400.0,16452.0,115.0,314.0
1057,Mecklenburg V.,18.0,9.0,Germany,Europe,Mecklenburg V.,23601.0,12310.0,11735.0,
1058,Niedersachsen,7.0,0.0,Germany,Europe,Niedersachsen,47502.0,22229.0,23339.0,
1059,Central,12.0,5.0,Ghana,Africa,Central,9655.0,8916.0,406.0,313.0
1060,Guria,10.0,0.0,Georgia,Europe,Guria,2054.0,266.0,247.0,
1061,Ipeiros,19.0,0.0,Greece,Europe,Ipeiros,8717.0,2102.0,2535.0,
1062,Nordrhein W.,9.0,2.0,Germany,Europe,Nordrhein W.,33908.0,13369.0,16193.0,
1063,Volta,14.0,1.0,Ghana,Africa,Volta,20463.0,7823.0,827.0,313.0
1064,Imereti,14.0,1.0,Georgia,Europe,Imereti,6489.0,1429.0,1303.0,
1065,Kvemo Kartli,29.0,2.0,Georgia,Europe,Kvemo Kartli,6470.0,1264.0,1971.0,
1066,Brong Ahafo,11.0,0.0,Ghana,Africa,Brong Ahafo,40180.0,10665.0,1988.0,313.0
1067,West,10.0,3.0,Ghana,Africa,West,24321.0,18377.0,383.0,314.0
1068,Mtskheta,20.0,7.0,Georgia,Europe,Mtskheta,6829.0,394.0,2695.0,
1069,Racha-Lechkhumi,0.0,0.0,Georgia,Europe,Racha-Lechkhumi,5053.0,32.0,1699.0,
1070,Samergelo,13.0,0.0,Georgia,Europe,Samergelo,7518.0,1162.0,2830.0,
1071,Samtskhe J.,18.0,12.0,Georgia,Europe,Samtskhe J.,6438.0,1720.0,1921.0,
1072,Shida Kartli,22.0,6.0,Georgia,Europe,Shida Kartli,5711.0,1258.0,1588.0,
1073,Baden W.,7.0,0.0,Germany,Europe,Baden W.,35808.0,11625.0,18262.0,
1074,Voreio Aigaio,17.0,3.0,Greece,Europe,Voreio Aigaio,3745.0,1405.0,1517.0,
1075,Saarland,5.0,0.0,Germany,Europe,Saarland,2549.0,433.0,1633.0,
1076,Sachsen,19.0,6.0,Germany,Europe,Sachsen,18543.0,8152.0,9017.0,
1077,Schleswig,14.0,2.0,Germany,Europe,Schleswig,15311.0,7395.0,10217.0,
1078,Thueringen,18.0,6.0,Germany,Europe,Thueringen,15990.0,7219.0,7076.0,
1079,Greater Accra,11.0,9.0,Ghana,Africa,Greater Accra,3617.0,1874.0,254.0,313.0
1081,Northern,7.0,2.0,Ghana,Africa,Northern,69912.0,12095.0,8102.0,313.0
1082,Upper East,6.0,1.0,Ghana,Africa,Upper East,8568.0,4771.0,19.0,313.0
1083,Dytiki Makedonia,25.0,0.0,Greece,Europe,Dytiki Makedonia,9667.0,3424.0,2721.0,
1084,Machakos,9.0,7.0,Kenya,Africa,Machakos,6231.0,3719.0,1613.0,323.0
1085,Kentriki M.,16.0,0.0,Greece,Europe,Kentriki M.,19675.0,9600.0,2736.0,
1086,Peloponnisos,14.0,2.0,Greece,Europe,Peloponnisos,15521.0,5809.0,3995.0,
1088,Lofa,13.0,0.0,Liberia,Africa,Lofa,9845.0,204.0,4089.0,314.0
1089,Sterea Ellada,10.0,4.0,Greece,Europe,Sterea Ellada,15550.0,4919.0,2592.0,
1090,Upper Takutu,29.0,5.0,Guyana,South America,Upper Takutu,54901.0,734.0,746.0,
1091,Nordgronland,0.0,0.0,Greenland,North America,Nordgronland,486534.0,0.0,0.0,
1093,Vestgronland,0.0,0.0,Greenland,North America,Vestgronland,626204.0,0.0,0.0,
1096,Al Aziziyah,12.0,8.0,Libya,Africa,Al Aziziyah,1333.0,716.0,7.0,212.0
1098,Kayar,6.0,0.0,Myanmar,Asia,Kayar,11672.0,977.0,605.0,
1101,Makueni,9.0,6.0,Kenya,Africa,Makueni,7999.0,4223.0,642.0,312.0
1102,Karagandinskaya,16.0,6.0,Kazakhstan,Asia,Karagandinskaya,430575.0,19285.0,73365.0,
1104,Sedhiou,0.0,1.0,Senegal,Africa,Sedhiou,7394.0,1991.0,46.0,312.0
1106,Kon Tum,12.0,4.0,Viet Nam,Asia,Kon Tum,9645.0,2455.0,56.0,
1108,Kaffrine,5.0,11.0,Senegal,Africa,Kaffrine,11296.0,7768.0,2788.0,312.0
1109,Kaolack,5.0,6.0,Senegal,Africa,Kaolack,4809.0,4148.0,158.0,312.0
1110,Essequibo,15.0,0.0,Guyana,South America,Essequibo,3065.0,403.0,4.0,
1111,Oio,0.0,0.0,Guinea-Bissau,Africa,Oio,5244.0,596.0,0.0,312.0
1112,Bafata,3.0,0.0,Guinea-Bissau,Africa,Bafata,5806.0,227.0,465.0,312.0
1113,Rakhine,5.0,0.0,Myanmar,Asia,Rakhine,32688.0,5739.0,1154.0,
1114,Gabu,1.0,0.0,Guinea-Bissau,Africa,Gabu,9066.0,325.0,3789.0,313.0
1115,Barima Waini,0.0,0.0,Guyana,South America,Barima Waini,18995.0,70.0,22.0,
1116,Chin,0.0,0.0,Myanmar,Asia,Chin,36050.0,285.0,72.0,
1117,East Berbice,10.0,0.0,Guyana,South America,East Berbice,36753.0,512.0,56.0,
1118,Demerara Mahaica,15.0,0.0,Guyana,South America,Demerara Mahaica,2001.0,376.0,218.0,
1119,Vientiane,12.0,0.0,Laos,Asia,Vientiane,19052.0,1902.0,2157.0,
1120,Mahaica Berbice,11.0,5.0,Guyana,South America,Mahaica Berbice,3701.0,432.0,414.0,
1121,Pomeroon,8.0,0.0,Guyana,South America,Pomeroon,5551.0,243.0,12.0,
1122,Upper Demerara,17.0,0.0,Guyana,South America,Upper Demerara,16830.0,324.0,220.0,
1123,Olancho,10.0,0.0,Honduras,North America,Olancho,25609.0,3091.0,1690.0,
1124,Ayeyawaddy,12.0,0.0,Myanmar,Asia,Ayeyawaddy,32641.0,19817.0,714.0,
1125,Atlantida,14.0,0.0,Honduras,North America,Atlantida,3860.0,450.0,144.0,
1126,Kachin,15.0,0.0,Myanmar,Asia,Kachin,88671.0,5347.0,2681.0,
1127,Choluteca,10.0,0.0,Honduras,North America,Choluteca,4393.0,2430.0,800.0,
1128,Kayin,11.0,2.0,Myanmar,Asia,Kayin,30408.0,4566.0,81.0,
1129,Tiba,17.0,0.0,Japan,Asia,Tiba,5151.0,2333.0,115.0,
1130,Colon,12.0,0.0,Honduras,North America,Colon,8968.0,1139.0,422.0,
1131,Comayagua,9.0,0.0,Honduras,North America,Comayagua,4926.0,781.0,1668.0,
1132,Magway,1.0,2.0,Myanmar,Asia,Magway,44694.0,21140.0,561.0,
1133,Yangon,17.0,3.0,Myanmar,Asia,Yangon,9643.0,6603.0,437.0,
1134,Copan,21.0,0.0,Honduras,North America,Copan,3343.0,954.0,390.0,
1135,F. Morazan,12.0,0.0,Honduras,North America,F. Morazan,8556.0,1631.0,2310.0,
1136,Xiangkhouang,14.0,2.0,Laos,Asia,Xiangkhouang,13794.0,1110.0,2711.0,
1137,Ocotepeque,9.0,0.0,Honduras,North America,Ocotepeque,1625.0,418.0,394.0,
1138,Erongo,0.0,0.0,Namibia,Africa,Erongo,63533.0,0.0,29066.0,311.0
1139,Intibuca,5.0,0.0,Honduras,North America,Intibuca,3093.0,425.0,937.0,
1140,Mandalay,4.0,3.0,Myanmar,Asia,Mandalay,38179.0,21844.0,455.0,
1141,Yoro,15.0,0.0,Honduras,North America,Yoro,7788.0,1035.0,1159.0,
1142,La Paz,5.0,0.0,Honduras,North America,La Paz,2406.0,289.0,1197.0,
1143,Mon,9.0,2.0,Myanmar,Asia,Mon,10723.0,4239.0,508.0,
1144,Goa,12.0,6.0,India,Asia,Goa,3655.0,1306.0,185.0,
1145,Lempira,10.0,0.0,Honduras,North America,Lempira,4201.0,758.0,1049.0,
1146,Sagaing,2.0,1.0,Myanmar,Asia,Sagaing,93962.0,27347.0,1019.0,
1147,Maharashtra,11.0,3.0,India,Asia,Maharashtra,307062.0,271819.0,18741.0,
1148,Paraiso,7.0,0.0,Honduras,North America,Paraiso,6026.0,1417.0,1422.0,
1149,Santa Barbara,13.0,0.0,Honduras,North America,Santa Barbara,5089.0,246.0,205.0,
1150,Andhra Pradesh,15.0,2.0,India,Asia,Andhra Pradesh,274332.0,230000.0,20148.0,
1151,Wakayama,14.0,0.0,Japan,Asia,Wakayama,4647.0,477.0,29.0,
1152,Valle,5.0,0.0,Honduras,North America,Valle,1575.0,729.0,534.0,
1153,Andaman,36.0,4.0,India,Asia,Andaman,5989.0,119.0,29.0,
1154,Manipur,11.0,2.0,India,Asia,Manipur,22328.0,2739.0,147.0,
1155,Delhi,25.0,8.0,India,Asia,Delhi,1502.0,738.0,0.0,
1156,Gujarat,6.0,6.0,India,Asia,Gujarat,168655.0,147538.0,17415.0,
1157,Meghalaya,13.0,0.0,India,Asia,Meghalaya,22576.0,2098.0,950.0,
1158,Haryana,18.0,13.0,India,Asia,Haryana,44025.0,42973.0,341.0,
1159,Mizoram,8.0,0.0,India,Asia,Mizoram,21184.0,237.0,0.0,
1160,Nagaland,8.0,0.0,India,Asia,Nagaland,16479.0,738.0,26.0,
1161,Kalimantan Timur,9.0,0.0,Indonesia,Asia,Kalimantan Timur,196930.0,13546.0,92.0,
1162,Hardap,0.0,0.0,Namibia,Africa,Hardap,109671.0,27.0,89427.0,311.0
1163,Rajasthan,13.0,9.0,India,Asia,Rajasthan,342032.0,241655.0,89990.0,
1164,West Bengal,12.0,0.0,India,Asia,West Bengal,82932.0,76337.0,1791.0,
1165,Nangroe A.D.,11.0,0.0,Indonesia,Asia,Nangroe A.D.,56457.0,7548.0,2.0,
1166,Hamedan,8.0,5.0,Iran,Asia,Hamedan,19354.0,5682.0,2413.0,
1167,Sikkim,23.0,2.0,India,Asia,Sikkim,7157.0,286.0,2231.0,
1168,Tamil Nadu,7.0,2.0,India,Asia,Tamil Nadu,130563.0,109696.0,1605.0,
1169,Bali,23.0,0.0,Indonesia,Asia,Bali,5641.0,1403.0,7.0,
1170,Kalimantan Barat,16.0,0.0,Indonesia,Asia,Kalimantan Barat,146916.0,22113.0,16.0,
1171,Daerah I.Y.,18.0,0.0,Indonesia,Asia,Daerah I.Y.,3159.0,1335.0,0.0,
1172,Friuli,7.0,0.0,Italy,Europe,Friuli,7722.0,2995.0,1111.0,
1173,Jambi,13.0,0.0,Indonesia,Asia,Jambi,49002.0,11372.0,2.0,
1174,Jawa Tengah,24.0,0.0,Indonesia,Asia,Jawa Tengah,33985.0,18048.0,4.0,
1175,Jawa Timur,21.0,0.0,Indonesia,Asia,Jawa Timur,46979.0,25926.0,68.0,
1176,Lampung,15.0,0.0,Indonesia,Asia,Lampung,33507.0,22157.0,4.0,
1177,East Azarbayejan,21.0,3.0,Iran,Asia,East Azarbayejan,47985.0,5324.0,11592.0,
1178,Nusatenggara B.,16.0,0.0,Indonesia,Asia,Nusatenggara B.,19272.0,5935.0,31.0,
1179,Nusatenggara T.,21.0,0.0,Indonesia,Asia,Nusatenggara T.,45502.0,8698.0,0.0,
1180,Chaharmahal-o B.,10.0,4.0,Iran,Asia,Chaharmahal-o B.,16340.0,788.0,3394.0,
1181,Gilan,22.0,0.0,Iran,Asia,Gilan,13961.0,2996.0,820.0,
1182,Khorasan,12.0,0.0,Iran,Asia,Khorasan,295275.0,26270.0,34171.0,
1183,Ninewa,9.0,6.0,Iraq,Asia,Ninewa,37331.0,9540.0,725.0,
1185,Markazi,4.0,6.0,Iran,Asia,Markazi,29212.0,4487.0,4811.0,
1186,Sistan B.,0.0,0.0,Iran,Asia,Sistan B.,177491.0,16791.0,917.0,
1187,Mazandaran,16.0,0.0,Iran,Asia,Mazandaran,24001.0,3535.0,2266.0,
1188,Tehran,23.0,0.0,Iran,Asia,Tehran,18830.0,1703.0,3853.0,
1189,West Azarbayejan,21.0,0.0,Iran,Asia,West Azarbayejan,39013.0,5784.0,6038.0,
1190,Diyala,13.0,7.0,Iraq,Asia,Diyala,18593.0,6590.0,15.0,
1191,Karas,0.0,0.0,Namibia,Africa,Karas,161176.0,42.0,113234.0,221.0
1192,Erbil,9.0,3.0,Iraq,Asia,Erbil,15502.0,6347.0,2643.0,
1193,Yazd,9.0,0.0,Iran,Asia,Yazd,73782.0,4935.0,2823.0,
1194,Anbar,7.0,0.0,Iraq,Asia,Anbar,135522.0,2639.0,24.0,
1195,Basrah,5.0,2.0,Iraq,Asia,Basrah,17377.0,1949.0,46.0,
1196,Kirkuk,11.0,5.0,Iraq,Asia,Kirkuk,9737.0,5827.0,0.0,
1197,Qadissiya,9.0,2.0,Iraq,Asia,Qadissiya,8565.0,4719.0,0.0,
1198,Salah al-Din,16.0,4.0,Iraq,Asia,Salah al-Din,24850.0,7601.0,0.0,
1199,Muthanna,5.0,4.0,Iraq,Asia,Muthanna,52188.0,1644.0,0.0,
1200,Dahuk,8.0,7.0,Iraq,Asia,Dahuk,6529.0,459.0,5592.0,
1201,Najaf,5.0,4.0,Iraq,Asia,Najaf,28568.0,1020.0,0.0,
1202,Calabria,15.0,0.0,Italy,Europe,Calabria,15203.0,7152.0,2127.0,
1203,Babil,11.0,4.0,Iraq,Asia,Babil,5341.0,4193.0,0.0,
1204,Campania,12.0,0.0,Italy,Europe,Campania,13618.0,7376.0,2378.0,
1205,Sulaymaniyah,6.0,4.0,Iraq,Asia,Sulaymaniyah,17470.0,3468.0,4622.0,
1206,Wassit,13.0,6.0,Iraq,Asia,Wassit,17775.0,8140.0,0.0,
1207,Abruzzi,7.0,1.0,Italy,Europe,Abruzzi,10797.0,4699.0,3300.0,
1208,Baghdad,10.0,2.0,Iraq,Asia,Baghdad,5178.0,3568.0,0.0,
1209,Atlantico Sur,9.0,0.0,Nicaragua,North America,Atlantico Sur,28127.0,11173.0,689.0,
1210,Thi-Qar,8.0,4.0,Iraq,Asia,Thi-Qar,13638.0,4319.0,0.0,
1211,Emilia-romagna,21.0,0.0,Italy,Europe,Emilia-romagna,22204.0,14958.0,771.0,
1212,Kerbala,5.0,0.0,Iraq,Asia,Kerbala,4988.0,860.0,0.0,
1213,Blekinge Laen,7.0,5.0,Sweden,Europe,Blekinge Laen,2916.0,393.0,234.0,
1214,Lazio,9.0,0.0,Italy,Europe,Lazio,17227.0,9641.0,2931.0,
1215,Liguria,9.0,0.0,Italy,Europe,Liguria,5410.0,852.0,735.0,
1216,Missan,9.0,6.0,Iraq,Asia,Missan,16728.0,5768.0,0.0,
1217,Molise,17.0,0.0,Italy,Europe,Molise,4439.0,2704.0,525.0,
1218,Piemonte,11.0,0.0,Italy,Europe,Piemonte,25503.0,10756.0,6388.0,
1219,Aomori,11.0,0.0,Japan,Asia,Aomori,9661.0,1521.0,127.0,
1220,Valle D'aosta,5.0,2.0,Italy,Europe,Valle D'aosta,3358.0,143.0,1846.0,
1221,Kelantan,5.0,0.0,Malaysia,Asia,Kelantan,14984.0,4918.0,0.0,
1222,Veneto,12.0,1.0,Italy,Europe,Veneto,17941.0,10138.0,2406.0,
1223,Aiti,17.0,0.0,Japan,Asia,Aiti,5103.0,2107.0,374.0,
1224,Ehime,15.0,0.0,Japan,Asia,Ehime,5400.0,561.0,78.0,
1225,Iwate,17.0,0.0,Japan,Asia,Iwate,15359.0,1745.0,44.0,
1226,Ibaraki,20.0,0.0,Japan,Asia,Ibaraki,6175.0,3563.0,66.0,
1227,Kagawa,15.0,0.0,Japan,Asia,Kagawa,1622.0,688.0,37.0,
1228,Orenburgskaya ,8.0,10.0,Russian Fed.,Asia,Orenburgskaya,124615.0,46908.0,47955.0,
1229,Kagosima,18.0,0.0,Japan,Asia,Kagosima,8547.0,1132.0,93.0,
1230,Kooti,11.0,0.0,Japan,Asia,Kooti,7249.0,378.0,21.0,
1231,Kanagawa,11.0,0.0,Japan,Asia,Kanagawa,2429.0,655.0,179.0,
1232,Nara,12.0,0.0,Japan,Asia,Nara,3692.0,562.0,3.0,
1233,Niigata,16.0,0.0,Japan,Asia,Niigata,12540.0,2637.0,150.0,
1234,Ooita,13.0,0.0,Japan,Asia,Ooita,6346.0,805.0,22.0,
1235,Finnmark,0.0,0.0,Norway,Europe,Finnmark,48175.0,0.0,19.0,
1236,Oosaka,11.0,0.0,Japan,Asia,Oosaka,1719.0,642.0,452.0,
1237,Saitama,18.0,0.0,Japan,Asia,Saitama,3798.0,1883.0,133.0,
1238,Hordaland,6.0,0.0,Norway,Europe,Hordaland,14021.0,631.0,81.0,
1239,Ma'an,0.0,0.0,Jordan,Asia,Ma'an,32575.0,14.0,0.0,
1240,Pavlodarskaya,10.0,19.0,Kazakhstan,Asia,Pavlodarskaya,124885.0,45029.0,58270.0,
1241,Siga,15.0,0.0,Japan,Asia,Siga,4016.0,1053.0,28.0,
1242,Kustanayskaya,11.0,15.0,Kazakhstan,Asia,Kustanayskaya,195338.0,83850.0,40361.0,
1243,Totigi,18.0,0.0,Japan,Asia,Totigi,6409.0,2428.0,59.0,
1244,Tookyoo,12.0,0.0,Japan,Asia,Tookyoo,1766.0,159.0,111.0,
1245,Severo,15.0,12.0,Kazakhstan,Asia,Severo,123653.0,103630.0,16721.0,
1246,Tottori,12.0,0.0,Japan,Asia,Tottori,3500.0,455.0,34.0,
1247,Toyama,17.0,0.0,Japan,Asia,Toyama,4258.0,1268.0,90.0,
1248,Yamagata,22.0,0.0,Japan,Asia,Yamagata,9299.0,1761.0,49.0,
1249,Yamaguti,19.0,0.0,Japan,Asia,Yamaguti,5919.0,811.0,72.0,
1250,Yamanasi,15.0,0.0,Japan,Asia,Yamanasi,4469.0,587.0,32.0,
1251,Balqa,7.0,8.0,Jordan,Asia,Balqa,1118.0,518.0,120.0,
1252,Karak,1.0,8.0,Jordan,Asia,Karak,3735.0,165.0,33.0,
1253,Aqaba,0.0,0.0,Jordan,Asia,Aqaba,6905.0,17.0,0.0,211.0
1254,Xaignabouli,5.0,1.0,Laos,Asia,Xaignabouli,15422.0,1457.0,96.0,
1255,Amman,3.0,6.0,Jordan,Asia,Amman,7728.0,278.0,84.0,
1257,Mafraq,5.0,3.0,Jordan,Asia,Mafraq,26418.0,99.0,34.0,
1258,Zarqa,3.0,4.0,Jordan,Asia,Zarqa,4723.0,66.0,21.0,
1259,Tafiela,5.0,8.0,Jordan,Asia,Tafiela,2266.0,0.0,0.0,
1260,Irbid,8.0,4.0,Jordan,Asia,Irbid,1606.0,1322.0,59.0,
1262,Almatinskaya,22.0,0.0,Kazakhstan,Asia,Almatinskaya,223086.0,21938.0,53307.0,
1263,Champasak,7.0,5.0,Laos,Asia,Champasak,14814.0,3270.0,759.0,
1264,Madaba,4.0,5.0,Jordan,Asia,Madaba,1166.0,110.0,3.0,
1265,Akmolinskaya,15.0,8.0,Kazakhstan,Asia,Akmolinskaya,121737.0,61687.0,50542.0,
1266,Aktyubinskaya,25.0,10.0,Kazakhstan,Asia,Aktyubinskaya,300646.0,11553.0,21301.0,
1267,Houaphan,13.0,0.0,Laos,Asia,Houaphan,17693.0,340.0,2060.0,
